author,link,date,complete_text,share_count,comment_count,reaction_count
Dr. Quah Perng Fei,https://www.facebook.com/permalink.php?story_fbid=pfbid02rDk32rfstai2bqJme5ts7eL9Ex2FRBPEKYigsKed2rNXgA7Nk3rWmkZ2P7b5S1Xrl&id=100080969501613&__cft__[0]=AZX1NvcNvD0kU6tolt93CDgG2BWPEfQeQzc0AqIP5sztjBhzkhr6dhim4-ubF18lLJxphxci4LXvZv42VkSV_ln7F4JCstiFysJEtsyN1VTrDd6z2JLLXysa8o5JpcAzrkxnOLuhxlpiHHB8TsLkHqTgpqDZhGxX1Tssuk1DuddZ7CVsoHRq7y2r0CwcIja24GA&__tn__=%2CO%2CP-R,2023-07-12 00:00:00,"狗牌只是一年申请一次，为了爱宠的“合法身分”着想，狗主不应该嫌麻烦，反而应该积极通过此事，展示对爱狗的关爱。
",2 comments,9 shares,{'Like': 22}
Dr. Quah Perng Fei,https://www.facebook.com/permalink.php?story_fbid=pfbid0Ytnuw8VvTpCGzarNVL7Qn6sizdjSB3B8ZKVf2k5PzqCiZuMmDwtjFbZ65tWCoJC5l&id=100080969501613&__cft__[0]=AZVWdb2EMdtrJVXZIVwUVkahOdjD6W9rcmMmN0SzX_o8y42to0hPfxcwohGUSoPi0DTJXQZB4CYjviJdVlMlna8nb49sagfsJEoK8D-LljLy5RncLCgFNYTbk1xbTfDXDJBmR2T2aUpyGK2vM1PBKjXdNa7NgFs5-HpnpyuklIB5hAtnXhs8rydEp35zdWos4I4&__tn__=%2CO%2CP-R,2023-07-09 00:00:00,"Jom sertai PACA dan sukarelawan DUN BANDAR BARU KLANG！Ayuh kita pertahankan Selangor.
Borang pendaftaran:
https://forms.gle/Rf9V8cZ5rYtqtVk38
欢迎加入巴生新城的PACA和自愿者团队！让我们一起守护雪州。
报名表格：
https://forms.gle/Rf9V8cZ5rYtqtVk38
",189 comments,91 shares,"{'Like': 458, 'Haha': 136}"
Dr. Quah Perng Fei,https://www.facebook.com/permalink.php?story_fbid=pfbid02qCsuhcsMVrk3rq7aVBiDFvE7EFk6gTN45ERBuK3YNFeEjiof4VmG6x4XUg8dMttvl&id=100080969501613&__cft__[0]=AZXprNQyfhLor7ijWzn3R0hg0amCXpjw8DBAzwVs0EORpHL7FHH_B6VHvJF5uK9zeDihSRnItYY274c00SafbkTN9jhuane3t9mZfI0d5Feh9ZNiMzVPW9wPL9XKiho8HZFRRCRQ9qp9II77IZGQ_6reT10nET0ieUU3htf-a9qYPcdptVeV09RB8_Hb0LAhLs0&__tn__=%2CO%2CP-R,2023-07-09 00:00:00,,N/A,N/A,{'Like': 18000}
Dr. Quah Perng Fei,https://www.facebook.com/permalink.php?story_fbid=pfbid0DPhins51W6gMTBtmZHZK2PcM42nS1r2iYMFYnfSBAL21vp52RZosCMQJqadTvGKEl&id=100080969501613&__cft__[0]=AZV_V9hcAnMkwQhVevSsll21Ic4uoftWZLUVn60lBTPkTDFyz4Hx3LgBCB_B5PQrqpOkTubkH_GzYwJFACq_YPNgKoTEHRLbC0BVUvzmv3_y0mAvIf8GOqoOWcxk1xJJOBLwBqlNHuyAlOL2N2qN6P_azZB4ay_bJSQnHBnNXDUlLj2kslYROHf3UbPaeQc-Nrg&__tn__=%2CO%2CP-R,2023-07-08 00:00:00,"Jom kami bersantai sambil membeli belah. Jumpa besok pada 10 pagi. Sila bawa beg kitar semula anda.
让我们放松心情购物，明天上午 10 点见并请携带自己的环保袋。
",27 shares,N/A,{'Like': 12}
Dr. Quah Perng Fei,https://www.facebook.com/permalink.php?story_fbid=pfbid02jozSXjuwswaNMSZii6gkHxB4vYpH3pAMXgerfnpmru5MceoMGYntY8x67Pazne2Bl&id=100080969501613&__cft__[0]=AZXvRcgr8er0Q1tX2VOgpBY7XOvmKm9AjllehaSjsLMu0t_QXSroIg8HOB8pi4xXZmkVbWVMDrQHx3X1c8FkoiaHECm-JDqcoShdETBj134ILMLcK8Z6UQAaLt16GBH8wAn02H5lIfiUqO54JYrdObGPB_80KApRMqsrdQazE8bnyZyUNXTsEzPje1h_1ZvXMXM&__tn__=%2CO%2CP-R,2023-07-08 00:00:00,"8/7/2023 -
A.)RM 495,000 for Taman  Sri Pekan & part of bandar Bkt Raja jln Zapin4& 5A  ( resurfacing & repair of road)
B.) RM 189,000 for Kws 19
Jln Muda built retention pond
C.) Rm 280,000 just approved ( special funding to repair road ard Econsave klang utama.
2023 年 8 月 7 日 -
A.) RM 495,000 
用于 Taman Sri Pekan 和 部分地区- 武吉拉惹镇Bandar Bkt Raja jln Zapin 4 & 5A （道路重铺和维修）
B.) RM 189,000 
Kws 19 Jln Muda (兴建蓄水池)
C.) Rm 280,000
(特别拨款用于修复卫星市Econsave 周围的道路
8/7/2023 -
A.) RM 495,000 
untuk kegunaan Taman Sri Pekan & sebahagian bandar Bkt Raja jln Zapin 4& 5A.
(penurapan & pembaikan jalan)
B.) RM 189,000 
untuk kegunaan Kws 19
Jln Muda. 
(membina kolam tadahan)
C.) Rm 280,000 (pembiayaan khas untuk membaiki jalan utama di sekeliling Econsave Klang Utama)
柯鹏飞盼居民配合 斯里北干花园重铺道路
",2 shares,N/A,{'Like': 9}
Dr. Quah Perng Fei,https://www.facebook.com/permalink.php?story_fbid=pfbid0BZLDwTxXGfMLpKP45Dd1Yzhv24ZzWhwJatafPxnRx9TTtYX8Jp6PMRrdciZrZtmHl&id=100080969501613&__cft__[0]=AZVpRU8jP-MMB7Y9bitfVcButoY_vuxGJl8NtPnnMjSg54bBLXqklwyyhT6NGLgPEs3meG749tBafoafCIKypAA2s79zlLefoyQ4Q-jFZ8KnKgdWtU_FG-VMDE05myOzoNyF80VmJ8LzCIFjvrq5-OGAHsP0tYAecGigfBmxAeDQ8CvWb7MbICEuordvO1PX7ZpxZcTjQ2b7OGQ8zMFMLItt&__tn__=%2CO%2CP-R,2023-07-08 00:00:00,"#ArusMerahKuning
#MalaysiaMadani
#perpaduanselangor
#ArusMerahKuning
#MalaysiaMadani
#perpaduanselangor
",N/A,N/A,{'Like': 9}
Quah Perng Fei,https://www.facebook.com/quah.perngfei/posts/pfbid0DjoEfPaeAG5ovAftvNJB5YdX5AgQLGWcS3eKiE3bEzZU8d45CksxsWhhCwrdHdG4l?__cft__[0]=AZVpRU8jP-MMB7Y9bitfVcButoY_vuxGJl8NtPnnMjSg54bBLXqklwyyhT6NGLgPEs3meG749tBafoafCIKypAA2s79zlLefoyQ4Q-jFZ8KnKgdWtU_FG-VMDE05myOzoNyF80VmJ8LzCIFjvrq5-OGAHsP0tYAecGigfBmxAeDQ8CvWb7MbICEuordvO1PX7ZpxZcTjQ2b7OGQ8zMFMLItt&__tn__=%2CO%2CP-y-R,2023-07-08 00:00:00,"#ArusMerahKuning
#MalaysiaMadani
#perpaduanselangor
",3 shares,N/A,{'Like': 42}
Dr. Quah Perng Fei,https://www.facebook.com/permalink.php?story_fbid=pfbid0NCNNnYDAZLCMq3afdazTGHjej75TMNQttPVoveZc1zS9JRVS4GKdEMgfPoZM5L1nl&id=100080969501613&__cft__[0]=AZVCtkw1BqlBzLj2wXP5OBdkRWR2y_d62hIUqenoXh_LkURiNf_A0riDvDJZ3_032wTMcpOos3rrOIdC4CS09NVlishh3OVWaRAGfu-oU3q2EV7TNuFpf7gLqxmV4M9UgHClA-f8TwbvUbfpsJoylRkMJ3k4y74wTvGJttx4JoO5XmIogzD-QUIuBeOHqiP5SYuhBpmPiuNOKN13OGTUtJhT&__tn__=%2CO%2CP-R,2023-07-08 00:00:00,"We are here until 4 pm to assist on application /renewal of new dog license
Location: Basketball Court Klang utama
",24 shares,N/A,{'Like': 23}
Quah Perng Fei,https://www.facebook.com/quah.perngfei/posts/pfbid02eqZrYVfA4GSTWRtKfssbp6YMM8KsvfUHZYA94LAitrLVc2vd6TzcLzeefRYoRy5Ql?__cft__[0]=AZVCtkw1BqlBzLj2wXP5OBdkRWR2y_d62hIUqenoXh_LkURiNf_A0riDvDJZ3_032wTMcpOos3rrOIdC4CS09NVlishh3OVWaRAGfu-oU3q2EV7TNuFpf7gLqxmV4M9UgHClA-f8TwbvUbfpsJoylRkMJ3k4y74wTvGJttx4JoO5XmIogzD-QUIuBeOHqiP5SYuhBpmPiuNOKN13OGTUtJhT&__tn__=%2CO%2CP-y-R,2023-07-08 00:00:00,"We are here until 4 pm to assist on application /renewal of new dog license
Location: Basketball Court Klang utama
",1 comment,53 shares,{'Like': 102}
Dr. Quah Perng Fei,https://www.facebook.com/permalink.php?story_fbid=pfbid02eK6cjx633P9Gf4wjYiq8JVpVypzfspHDq2uM6tiJfmRQ6SfTvYfBQc25Nc8Eh4Ewl&id=100080969501613&__cft__[0]=AZUW89j41iPgwKUeXJilUEKDWvkUK2zxLypyNtiQngMDNV4ZyVGpoXmN1Wh196OJTX6D9ry8AGZSAtOsyjhm3X22Q88E-s68Czxd4k5WLUtkxEazvrvcuPVtgF6tBPbR5LVk_7Nyj6IBWVSlIjpfZgixrJm5EpsCuK7qePBfdxgafwFOj592nEXpXIUsB-lpVvw&__tn__=%2CO%2CP-R,2023-07-07 00:00:00,"Renew or Apply for your pet dog license 
Venue: basketball court Klang  
              Utama .
Date:  8/7/2023
Time: 9 am to 4 pm
更新或申請寵物狗牌
地點：巴生衛星市籃球場
日期：8/7/2023
時間：9:00am - 4:00pm
",N/A,N/A,{'Like': 14}
Dr. Quah Perng Fei,https://www.facebook.com/permalink.php?story_fbid=pfbid02qCsuhcsMVnJdSDnSvq3HxQbh4RNR9893yC1otr2heQ7KwzdSu7nyd2cEvCgXKzJ4l&id=100080969501613&__cft__[0]=AZURVGKbIuP7X6moLbhvat1O_z3dbv-Y7vCpDNkHV2ocXcWdOkd3Rcoh-uCwl5Czm2OBGS5--27zydAB3w_sWla0hfIsjVtBtCTFZwMU_Ftw9mYMLvVzG4_DUZZSXEYPgAr5shvuRc_a5d2DzRqV61sOaTxN6vCMS0x9q8o1_P0NhdwL1TgZYL_yafbkXrRRwj8&__tn__=%2CO%2CP-R,2023-07-06 00:00:00,"Jualan Ehsan 再次来临！我们将在 Dataran Kiosk Masjid Sirajuddin、巴生卫星市篮球场和巴生北区服务中心为大家提供服务。这个活动的目的是让居民能够以低于市场价格购买食材，减轻大家的生活压力。
我们希望通过此次活动为大家提供实惠的购物选择，让您的钱包更轻松
不要错过这个为您带来节省开支的机会。期待在 Jualan Ehsan 见到您！
Jualan Ehsan kembali lagi! Kami berada di Kiosk Dataran Masjid Sirajuddin, Gelanggang Bola Keranjang Klang Utama dan Pusat Khidmat Klang Utara. Tujuan aktiviti ini adalah untuk membolehkan penduduk membeli barang-barang dengan harga yang lebih rendah berbanding dengan pasaran agar dapat meringankan beban  penduduk tempatan.
Melalui Jualan Ehsan ini, kami berharap agar anda dapat membeli barangan dengan harga yang berpatutan.
Jangan lepaskan peluang ini untuk menjimatkan wang anda. Kita berjumpa pada Hari Jualan Ehsan!
",49 shares,N/A,{'Like': 28}
Dr. Quah Perng Fei,https://www.facebook.com/permalink.php?story_fbid=pfbid021pc7RUxs5U9Wiov93dZuDjyRuZSQ7nXWS9nCC6TQJN6p2bh3BqzkFJZpGAuzicsql&id=100080969501613&__cft__[0]=AZVc0RrNSA5EP23XZrk3VDNJ-eSHpBKVel3B208pEHF_ekT3FyZ9g6dVeok3_JOSfMhcoW3CT21IsoOV59CUtr38xwBtcmMpsYNUVd9RNPuuzQuyrCG_AlqJ5a-ZhsyvuSdCj4gtxKs6lg6LqJtvBAsubfmDlLHg-RJQc9xsbdJs-t29w47_2ajfCv2TFDA0O9g&__tn__=%2CO%2CP-R,2023-07-06 00:00:00,"斯里北甘花园（Taman Seri Pekan）获得大马道路档案系统（MARRIS）49万5000今吉拨款，通过市议会，提升该花园的所有路段，希望居民不用再受烂路之苦。
",3 shares,N/A,{'Like': 10}
Dr. Quah Perng Fei,https://www.facebook.com/permalink.php?story_fbid=pfbid0Jn3VcVcSdzn3CnkDFNsqvNCeazP4fyXWfi1ApUKgBrfi7pEu3iNhZs3bVNRwVHh8l&id=100080969501613&__cft__[0]=AZXjXWMh9d8-NUHSr2-PlTsiLMQl-I9PtAdZ7yleHWYiIGH8dYyGpVIrUWYfEf6yeYQ-jxUe0xeB6JpGDJp6ewDiuG9qjpZfjMkW_uDq9zHN4HW1ibje3qgazwo5UnLMxm1EYdIhymAN7D0no2g0jdd4TakVcHEMicvV7cQarWiyBTeR9fvWaBJTydTXgVN7XRk&__tn__=%2CO%2CP-R,2023-07-06 00:00:00,"Perkeso Klang has shifted from Bandar Baru Klang to Bukit Tinggi. A new facility to service contributors & it come with dialysis center. Pls make sure your company contributes on your behalf. It help to cover in-event of accident or illness.
雇员社会保障组织（Perkeso）巴生区办事处已从巴生新城迁至武吉丁宜。这个新设施旨在为贡献者提供服务，并设有透析中心。请确保您的公司代表您缴纳相关费用。这将有助于在发生意外或疾病时提供保障。
Perkeso Klang telah berpindah dari Bandar Baru Klang ke Bukit Tinggi. Terdapat fasiliti baru untuk melayani pemberi sumbangan dan ia dilengkapi dengan pusat dialisis. Sila pastikan syarikat anda menyumbang bagi pihak anda. Ini akan membantu memberikan perlindungan dalam kes kemalangan atau penyakit.
",N/A,N/A,{'Like': 23}
Dr. Quah Perng Fei,https://www.facebook.com/permalink.php?story_fbid=pfbid024MVbJ55jjfwaajWgybgiqZvwdPWW4Xp5i7BKSD9ncX2p2yN9Mc26Q3cfZvzmXFdbl&id=100080969501613&__cft__[0]=AZVeqOHKlc2pYqIt5m_UgZ2-OvJVB_MWihXr7YboOy6QLLQRZuu5HqAuuyxi3PmWV5v3SkxHl8vKmZUdRMKr1orv7coMvLucw1OEDqnL2CAymHnkGgtasOG1YU3WN3IaNTizjaXGzzkSXw1DKFwSA4c4jEgPFCzz8hn3WECJ6CikHnwPAHaziJNzKzVQz_h9g4o&__tn__=%2CO%2CP-R,2023-07-05 00:00:00,"希望居民一起守护自己的社区，举报违法者，让他们无法继续造次，归还公园一缕清新，任何举报也可以联络其助理王先生（014-362 3949）。
",38 shares,N/A,{'Like': 8}
Dr. Quah Perng Fei,https://www.facebook.com/permalink.php?story_fbid=pfbid02ERsoFK2fbvANpK3P26JjNZvDEAF6JDuMenV12W7ajYK1Q6iznfuPpseEQTByJRgkl&id=100080969501613&__cft__[0]=AZVoFaxoaamobKM2Ig76tgfmVtn4sgexWp5V3_9u4VfiRi6lng9Uo-Hn2na-nasRZyveGx_jLc-DPkXX87XXZ4k8eMEXh4jAsYUF1bWUUVIN0LWIUPL8T1uOkL6FjFseWsxGpTwbKhKKzEUJAKaPjJMTrcfleEX8HY5XHbRgDKQz4Y_bt7M1a7m3st7Bswu_GVc&__tn__=%2CO%2CP-R,2023-07-04 00:00:00,"柯鹏飞指出，从巴生市区前往实达阿南方向的中路（Jalan Meru）高架天桥，所有7盏街灯的零件，被偷个清光！
他说，窃贼的魔爪无处不在，除了住宅区和商业区，连马路的街灯也不放过。
“目前，该桥因街灯失灵，环境变得非常昏暗，驾车人士受促上桥时，放慢速度、小心行驶，避免发生意外。”
他指出，该路隶属中央政府的公共工程局，惟他已经代为作出反映，根据工程局的回应，该路预计需要约10万令吉修复街灯。
他说，目前正在待中央政府批准，一旦拨款批下来，便会马上展开街灯修复工程，希望民众这段时间多加忍耐。
",1 comment,43 shares,{'Like': 14}
Dr. Quah Perng Fei,https://www.facebook.com/permalink.php?story_fbid=pfbid0zNjTRqKx6J5ahvojABr148qfmg1bm6qzFmak3PhRkvftLUjJkC7mEC9XtcjacTt1l&id=100080969501613&__cft__[0]=AZUokE_IqGrwgIGU9rJz_xPO2eUsxOCw2OPSSGrbkwXjgY-l1H2gsn4n5P9t1P1UWXmBiYBw8I6q9-yyX_Zc2I9yFwUdLpGIWrvyqY2kuX7fShtTW0vCR5jUMHKMSTQFDe9mpmfezrNNeJqSfo9kUpOyGYo4ICvuCAUDZaAImRf9ubLHqp-QnMhHHr5ocyoRTSM&__tn__=%2CO%2CP-R,2023-06-28 00:00:00,,1 share,N/A,{'Like': 26}
Dr. Quah Perng Fei,https://www.facebook.com/permalink.php?story_fbid=pfbid02SWtxuUK6eU8NJdvtnL76om2tEa9ahXUrSRLN7Co4AzHXGB5xyQ8NEYtj4XCnZqRBl&id=100080969501613&__cft__[0]=AZVh3VhL3ITAIsrysFQ-XSMM_9ILadDDZRP2Ud5PJ_IfRawmp-rO_z0GcpoRXSOee22-sRemFFKHY06Kv_Y2KsXoygdSLQ7S67bMQhDWBovDMWolGS6sVMf6DuwV_uXbY9X6pf75upNvmY1908rhexvQ_dDGXRXKvJHnNS3_IUKVUEh4l1yWqrfnljvLPPkKxqw&__tn__=%2CO%2CP-R,2023-06-27 00:00:00,"巴生卫星市工业区地下水道工程 完成50% 11月杪料竣工
",1 comment,N/A,{'Like': 16}
Dr. Quah Perng Fei,https://www.facebook.com/permalink.php?story_fbid=pfbid02DzkwChSW5KeReQQJATiSfceCagKAY6uFsyb2KaQgLZqfo8LWPoEtwhUo4ezLGjGXl&id=100080969501613&__cft__[0]=AZXK9BCXyXmfPZprpC5fZfGMKWYpu6THxLpWxF8_vuFnNImQ054uw3xWz-7M_LlXw00W39AW3gGhbNDq-kkJP-YATjYNDLraPM5ceiOerZg5PJaV599chA8_EVxPdZ_2vz-xAGxxDSv52WF_v4BSvugPCheopJTpte_gqvYrVVYOO7V1xjz3wrxH0GSz2CCE9Yg&__tn__=%2CO%2CP-R,2023-06-27 00:00:00,"Klang Utama: project RM 1.2 million to reduce flooding issues industrial area is at 50% . Project is expected to complete in November
巴生卫星市：耗资120万令吉解决巴生卫星市工业区水灾问题。目前项目已完成了50%，预计2023年11月完工。
Klang Utama: Projek bernilai sebanyak Rm 1.2juta untuk selesaikan masalah banjir di Kawasan Industri Klang Utama telah 50% lengkap.Projek ini dijangka untuk siap pada bulan November 2023
https://www.sinchew.com.my/?p=4785142
",1 comment,71 shares,{'Like': 24}
Dr. Quah Perng Fei,https://www.facebook.com/permalink.php?story_fbid=pfbid0Tc8VaoZfmEBT4hw8pkrSDZnesrZKimb6MzCodDXbNPVxUiPjcQeNjJSRK9SRmyxYl&id=100080969501613&__cft__[0]=AZX6CkLsufCnHkcgkwMYBxcROISwTcB5oiRriw4qKNWb-yTb3i3ft18KUYRF4TvfihRLs4SAlMidq6gSXv0JLHWOHg-FmRo25wSklVfNvbPbc3U07QzCA99AH3r4yhHIz5yDtBVbyIeJNdXcbzPxT87KiE_6EJL6V9fob38M917-NzfclW0EUv7A9oLo--Ws-3s&__tn__=%2CO%2CP-R,2023-06-27 00:00:00,,N/A,N/A,"{'Like': 16000, 'Haha': 12000}"
Dr. Quah Perng Fei,https://www.facebook.com/permalink.php?story_fbid=pfbid0F5LWTHSdJUrppMLcQB3rYA3mcW46Qtx4StPTqpgV7L4BACCk6KXEgRi8DkESXDp8l&id=100080969501613&__cft__[0]=AZVPgF5KGqThKukeGKNMaOoSUufOIpYl3nMo0jcc2p6vabA1J9Z4Zp-hNVGPkegqsCxKXAiSSS9HVl0FvqGbR7NGF29u9cH9Ur9mwz5_Fp8jxjBP2DA3hj8aAieh62LmvGtjsQivzLsmdNY5FLpU0V6DY8aKYRqQrm9u16JErNwLGfpVQ_Xs626WGGsejjP5J85EB1xoVnD1dqn2IZz6XdjE&__tn__=%2CO%2CP-R,2023-06-25 00:00:00,"出席北極宫，主神楊戩大元帥40周年神誕。 同时与50间神庙参与今天的圣驾巡游。
出席北極宫，主神楊戩大元帥40周年神誕。 同时与50间神庙参与今天的圣驾巡游。
",15 shares,N/A,{'Like': 19}
Quah Perng Fei,https://www.facebook.com/quah.perngfei/posts/pfbid0Zg1EyoKWyJ3eyCyFuSxKBiQL5UbUsv1z3pfVvMJW3KdPc5JXrPg9cAUFRsVE2Ypnl?__cft__[0]=AZVPgF5KGqThKukeGKNMaOoSUufOIpYl3nMo0jcc2p6vabA1J9Z4Zp-hNVGPkegqsCxKXAiSSS9HVl0FvqGbR7NGF29u9cH9Ur9mwz5_Fp8jxjBP2DA3hj8aAieh62LmvGtjsQivzLsmdNY5FLpU0V6DY8aKYRqQrm9u16JErNwLGfpVQ_Xs626WGGsejjP5J85EB1xoVnD1dqn2IZz6XdjE&__tn__=%2CO%2CP-y-R,2023-06-25 00:00:00,"出席北極宫，主神楊戩大元帥40周年神誕。 同时与50间神庙参与今天的圣驾巡游。
",2 comments,60 shares,{'Like': 139}
Dr. Quah Perng Fei,https://www.facebook.com/permalink.php?story_fbid=pfbid02xVxXFX5AAVjkZs5SshHZ7QwABLuTNr8qHEhJiKyjEqdkLHbjNpWSzBdaKxatZtGkl&id=100080969501613&__cft__[0]=AZU3cN7g32vfCO2aHyyHFKB3Y0wZguWYnmPxfNPCUviLx2Vk1jaNQCEq3tpDz5BQ2By20oW9JfBw5fdDlIaa2eb9IIcZEXIvwUV-4CHxSTD-LVoRwucBy6goqSholYZvXTcHeuc0R35CrLVHevUvktb26MWv0_TMHQnNil6PahbTs6pH96MnjqVOhalhe7zM3T0&__tn__=%2CO%2CP-R,2023-06-25 00:00:00,,N/A,N/A,"{'Like': 1200, 'Haha': 180}"
Dr. Quah Perng Fei,https://www.facebook.com/permalink.php?story_fbid=pfbid0CJuZgL6bgs3F6GSHbMZG8kpuzuhDKNUDftuutmGiB6V7oVaSzSJnZtfGMBySuXDql&id=100080969501613&__cft__[0]=AZUowoZnM_Thx5GS739YPwnijFb1GOhxt84fjUZOwBz0Wxkwdc0nHSXaNb9gndldypKvEvuM2kosDMaPfmvBd20CtQ8llc0dFtrda0fq2wVaRGcEulmcw13lzY3NcHueWNEtbCqG4gjJtu9vDD-_X_RNKC5zlSdnhKD8-QPr2Jv0UnZ4sscgQVethspXg7u8tBE&__tn__=%2CO%2CP-R,2023-06-24 00:00:00,"结合文化、创意、音乐、市集及旅游的2023“破蛋节”社区嘉年华会，让更多人认识巴生
",37 shares,N/A,{'Like': 17}
Dr. Quah Perng Fei,https://www.facebook.com/permalink.php?story_fbid=pfbid02EfxudTPbMuhsj3jNypT1JAgskKeEaqQUStEBLan8Z9qaUyjbxm47rQds2ryynzgal&id=100080969501613&__cft__[0]=AZXr5l8BsZKbZ-nQRYdi6TXFNITOkWqMpu23MGdfMNKrV9_K9whacCKSJRoVWneCwZDrhRToLl_uhdjXyszB5aP_2ZaUZbJKPr6nsoUQSQCJUKOMw7c2yZJhJD82kIfavl5uTEFXMmEK3uXA-eWBbnL_C3mXFfH6nC1_0KC15H4IaYyd89LNfOoWnTsZywhX6GLj1cPtEaKiOLNF09v0lDtY&__tn__=%2CO%2CP-R,2023-06-23 00:00:00,"Together with my young teammate Supporting our comrades in fundraising. Well done
Together with my young teammate Supporting our comrades in fundraising. Well done
",2 comments,1 share,{'Like': 27}
Quah Perng Fei,https://www.facebook.com/quah.perngfei/posts/pfbid02MmFUhwMwSWnwgMkPQGHXE2jrknTpJaBSKfm4FuELUMBFhkjpqiJDGaWxVZtzSMiBl?__cft__[0]=AZXr5l8BsZKbZ-nQRYdi6TXFNITOkWqMpu23MGdfMNKrV9_K9whacCKSJRoVWneCwZDrhRToLl_uhdjXyszB5aP_2ZaUZbJKPr6nsoUQSQCJUKOMw7c2yZJhJD82kIfavl5uTEFXMmEK3uXA-eWBbnL_C3mXFfH6nC1_0KC15H4IaYyd89LNfOoWnTsZywhX6GLj1cPtEaKiOLNF09v0lDtY&__tn__=%2CO%2CP-y-R,2023-06-23 00:00:00,"Together with my young teammate Supporting our comrades in fundraising. Well done
",2 comments,32 shares,{'Like': 134}
Dr. Quah Perng Fei,https://www.facebook.com/permalink.php?story_fbid=pfbid02qPMy1qgcnJdxYnBVnkMRmBZ5a9uRbvvj9dXDi8p3iFaeLQiPCXxxKr5rmR5r3Q9Rl&id=100080969501613&__cft__[0]=AZXu8zXaTb54jSGbSTQww_yeLe0wrnZd7JvK2-IGeR5OpW8_tZEgzvjV0nJOHYup27ugROwv-7qXGMv0SrfyPpGybl-PmMRPVg-fgC44g_M9u0-QE-tbWf3pkUol3NJU1SWzLUrqMVkdydSwDXRMTUJFCYp5EC098E0LqUvtJh5rc4WFiwkaoRK7jwUIFsJJqj8&__tn__=%2CO%2CP-R,2023-06-23 00:00:00,,3 comments,2 shares,{'Like': 19}
Dr. Quah Perng Fei,https://www.facebook.com/permalink.php?story_fbid=pfbid022TQjRnJuwVoQ1vBWScdDJ5hSJTmzNM8aAVs67KM47vvijswGFy4medBPVNdpjxWYl&id=100080969501613&__cft__[0]=AZUSPadd14m2zBAH2tCwpUK5QqQbUckVNQ06Hl546RzVyXbFm6vS15NVpAZwugIPIMRycydaOBw64nMgQM77zmnf9l78pGLAPwDa1W_IZgIFCwcgeAWjI04xS6r90pqr7NY_BPLjlSuLht3pRE2tTY_RVpaUXs5o1AV6mXvNlyfkXmSX9cy7iKCei70RNnvvkBM&__tn__=%2CO%2CP-R,2023-06-22 00:00:00,,N/A,N/A,{'Like': 24}
Dr. Quah Perng Fei,https://www.facebook.com/permalink.php?story_fbid=pfbid0gnvoN5yP8ixecCzCR2WY9UmcGXhY6tWbNA62a7XT3UTM2TdDzdirRcKAT3KRfW55l&id=100080969501613&__cft__[0]=AZVoVUneH4CPW6u2yPtKbAsnu9QgxPMoeNNAFLaCYTj9QL71UujtbIZHsqq5mfAM66av_lB2knSHVEjQil_8M7yyW18PQz0XEQochlq1arhqxc_hKDgAZwZD0yGQRj6Hfp1TZ6fX0gNlfA-glUyO1wwsuwzUTVdgwtN_ALl-bNMuY-gyffqLfuLukA5Z8Qeef18&__tn__=%2CO%2CP-R,2023-06-20 00:00:00,,N/A,N/A,"{'Like': 1200, 'Haha': 180}"
Dr. Quah Perng Fei,https://www.facebook.com/permalink.php?story_fbid=pfbid02QeET1pMLv4Gs6gen4pJXe1D8J2LGP3gep1J2zCu2waj3qtxgq6QYPP4CzYw7jZFCl&id=100080969501613&__cft__[0]=AZWX4UStVI9T9nX4hZHUnwM3aASnAUE39axmg2dHHU7JSfNGxu1wAEMOz8ljhGmgxg9IrRL98vHviSl3oxT5cSCL0d2HwydWOxd8IcRtqS1queyuhvhFRI3hIv4_qbiKctuuj9wHRfxeGSZgjQ08yKffndHcP9g6uaj3b4u5o-iadfOL4cI6mUdhqFZbWMgHIJuk_KKZSGCfErmRbxOJNLCN&__tn__=%2CO%2CP-R,2023-06-19 00:00:00,"Contract for maintenance of monsoon drain has started in Bandar Bkt Raja. Klang Utama will start next week.
Kontrak untuk penyelenggaraan parit musim hujan telah dimulai di Bandar Bkt Raja. Klang Utama akan memulai minggu depan.
Contract for maintenance of monsoon drain has started in Bandar Bkt Raja. Klang Utama will start next week.
Kontrak untuk penyelenggaraan parit musim hujan telah dimulai di Bandar Bkt Raja. Klang Utama akan memulai minggu depan.
",1 comment,24 shares,{'Like': 18}
Quah Perng Fei,https://www.facebook.com/quah.perngfei/posts/pfbid036Cr1gqSw3z9DZpbHkGm9fAR8xEQH2KRQ7qaqkx9DV6GgEsd4n7TmYZoJ6NCmuSmPl?__cft__[0]=AZWX4UStVI9T9nX4hZHUnwM3aASnAUE39axmg2dHHU7JSfNGxu1wAEMOz8ljhGmgxg9IrRL98vHviSl3oxT5cSCL0d2HwydWOxd8IcRtqS1queyuhvhFRI3hIv4_qbiKctuuj9wHRfxeGSZgjQ08yKffndHcP9g6uaj3b4u5o-iadfOL4cI6mUdhqFZbWMgHIJuk_KKZSGCfErmRbxOJNLCN&__tn__=%2CO%2CP-y-R,2023-06-19 00:00:00,"Contract for maintenance of monsoon drain has started in Bandar Bkt Raja. Klang Utama will start next week.
Kontrak untuk penyelenggaraan parit musim hujan telah dimulai di Bandar Bkt Raja. Klang Utama akan memulai minggu depan.
",8 comments,49 shares,{'Like': 53}
